year-month,ing_id,ing_name,avg_stock,stock_volatility,volatility_index,risk_tier
2025-03,ing004,"Black Olives",19.55,3.19,0.16,"Green Healthy (Rock-Solid Stability)"
2025-03,ing005,"Sun-Dried Tomatoes",13.23,1.07,0.08,"Green Healthy (Rock-Solid Stability)"
2025-03,ing006,"Spicy Chicken",8.48,1.5,0.18,"Green Healthy (Rock-Solid Stability)"
2025-03,ing007,Jalapenos,16.23,3.14,0.19,"Green Healthy (Rock-Solid Stability)"
2025-03,ing008,"Smoked Gouda",9.31,1.76,0.19,"Green Healthy (Rock-Solid Stability)"
2025-03,ing009,"Chipotle Sauce",17.00,2.65,0.16,"Green Healthy (Rock-Solid Stability)"
2025-03,ing010,"Wild Mushrooms",7.73,3.45,0.45,"Yellow Warning (Moderately Shifting)"
2025-03,ing011,"Truffle Oil",4.65,1.33,0.29,"Yellow Warning (Moderately Shifting)"
2025-03,ing012,Mozzarella,16.94,3.05,0.18,"Green Healthy (Rock-Solid Stability)"
2025-03,ing013,"Fresh Spinach",13.13,2.33,0.18,"Green Healthy (Rock-Solid Stability)"
2025-03,ing014,"Italian Sausage",8.32,1.53,0.18,"Green Healthy (Rock-Solid Stability)"
2025-03,ing015,"Roasted Garlic",14.00,2.48,0.18,"Green Healthy (Rock-Solid Stability)"
2025-03,ing016,"Red Onion",16.48,3.39,0.21,"Yellow Warning (Moderately Shifting)"
2025-03,ing017,"Fresh Basil",8.29,1.05,0.13,"Green Healthy (Rock-Solid Stability)"
2025-03,ing018,"Smoked Salmon",-3.03,3.26,-1.07,"Red Alert (Wildly Volatile)"
2025-03,ing019,"Dill Cream Cheese",9.10,1.96,0.22,"Yellow Warning (Moderately Shifting)"
2025-03,ing020,Capers,8.90,1.35,0.15,"Green Healthy (Rock-Solid Stability)"
2025-03,ing021,Arugula,15.35,0.82,0.05,"Green Healthy (Rock-Solid Stability)"
2025-03,ing022,"BBQ Brisket",7.61,1.52,0.2,"Yellow Warning (Moderately Shifting)"
2025-03,ing023,"Cheddar Cheese",11.52,2.11,0.18,"Green Healthy (Rock-Solid Stability)"
2025-03,ing024,"BBQ Sauce",13.13,1.68,0.13,"Green Healthy (Rock-Solid Stability)"
2025-03,ing025,"Tandoori Chicken",7.90,2.01,0.25,"Yellow Warning (Moderately Shifting)"
2025-03,ing026,"Mint Yogurt",10.21,2.2,0.22,"Yellow Warning (Moderately Shifting)"
2025-03,ing027,"Green Chilli",6.52,1.35,0.21,"Yellow Warning (Moderately Shifting)"
2025-03,ing028,"Grilled Pineapple",9.06,1.68,0.19,"Green Healthy (Rock-Solid Stability)"
2025-03,ing029,"Pulled Pork",4.90,1.55,0.32,"Yellow Warning (Moderately Shifting)"
2025-03,ing030,"Truffle Fries",18.33,2.62,0.14,"Green Healthy (Rock-Solid Stability)"
2025-03,ing031,Parmesan,10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-03,ing032,"Cauliflower Florets",16.85,2.24,0.13,"Green Healthy (Rock-Solid Stability)"
2025-03,ing033,"Buffalo Sauce",12.74,0.44,0.03,"Green Healthy (Rock-Solid Stability)"
2025-03,ing034,Ranch,11.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-03,ing035,"Garlic Knots",25.00,4.28,0.17,"Green Healthy (Rock-Solid Stability)"
2025-03,ing036,Kale,15.36,3.16,0.21,"Yellow Warning (Moderately Shifting)"
2025-03,ing037,Spinach,13.55,2.37,0.17,"Green Healthy (Rock-Solid Stability)"
2025-03,ing038,Avocado,14.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-03,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-03,ing040,"Caramel Filling",12.36,1.44,0.12,"Green Healthy (Rock-Solid Stability)"
2025-03,ing041,"Chocolate Syrup",17.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-03,ing042,"Espresso Panna Base",10.22,1.75,0.17,"Green Healthy (Rock-Solid Stability)"
2025-03,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-03,ing044,"Berry Mix",17.33,2.28,0.13,"Green Healthy (Rock-Solid Stability)"
2025-03,ing045,"Oat Crumble",15.07,2.02,0.13,"Green Healthy (Rock-Solid Stability)"
2025-03,ing046,"Mango Sticky Rice Mix",14.68,2.48,0.17,"Green Healthy (Rock-Solid Stability)"
2025-03,ing047,"Cold Brew Coffee",44.43,10.7,0.24,"Yellow Warning (Moderately Shifting)"
2025-03,ing049,"Ginger Fizz 33cl",53.41,11.43,0.21,"Yellow Warning (Moderately Shifting)"
2025-03,ing050,"Ginger Fizz 1.5L",33.97,9.01,0.27,"Yellow Warning (Moderately Shifting)"
2025-03,ing051,"Lime Mint Sparkle 33cl",53.18,10.43,0.2,"Yellow Warning (Moderately Shifting)"
2025-03,ing052,"Lime Mint Sparkle 1.5L",29.70,8.06,0.27,"Yellow Warning (Moderately Shifting)"
2025-03,ing053,"Berry Kombucha 33cl",52.25,10.46,0.2,"Yellow Warning (Moderately Shifting)"
2025-03,ing054,"Berry Kombucha 1.5L",26.10,8.87,0.34,"Yellow Warning (Moderately Shifting)"
2025-03,ing048,"Cold Brew Coffee 1.5L",29.56,7.24,0.25,"Yellow Warning (Moderately Shifting)"
2025-04,ing001,"Flatbread Dough (8-pack)",4.67,9.51,2.04,"Red Alert (Wildly Volatile)"
2025-04,ing002,"Roasted Red Peppers",16.89,3.05,0.18,"Green Healthy (Rock-Solid Stability)"
2025-04,ing003,"Goat Cheese",10.57,1.74,0.16,"Green Healthy (Rock-Solid Stability)"
2025-04,ing004,"Black Olives",21.89,2.13,0.1,"Green Healthy (Rock-Solid Stability)"
2025-04,ing005,"Sun-Dried Tomatoes",14.43,1.35,0.09,"Green Healthy (Rock-Solid Stability)"
2025-04,ing006,"Spicy Chicken",9.00,1.64,0.18,"Green Healthy (Rock-Solid Stability)"
2025-04,ing007,Jalapenos,16.37,2.77,0.17,"Green Healthy (Rock-Solid Stability)"
2025-04,ing008,"Smoked Gouda",9.72,1.91,0.2,"Yellow Warning (Moderately Shifting)"
2025-04,ing009,"Chipotle Sauce",16.24,2.5,0.15,"Green Healthy (Rock-Solid Stability)"
2025-04,ing010,"Wild Mushrooms",8.21,3.66,0.45,"Yellow Warning (Moderately Shifting)"
2025-04,ing011,"Truffle Oil",4.80,1.3,0.27,"Yellow Warning (Moderately Shifting)"
2025-04,ing012,Mozzarella,17.50,3,0.17,"Green Healthy (Rock-Solid Stability)"
2025-04,ing013,"Fresh Spinach",14.28,2.54,0.18,"Green Healthy (Rock-Solid Stability)"
2025-04,ing014,"Italian Sausage",9.37,2.09,0.22,"Yellow Warning (Moderately Shifting)"
2025-04,ing015,"Roasted Garlic",14.73,2.21,0.15,"Green Healthy (Rock-Solid Stability)"
2025-04,ing016,"Red Onion",17.67,2.95,0.17,"Green Healthy (Rock-Solid Stability)"
2025-04,ing017,"Fresh Basil",8.83,1.19,0.13,"Green Healthy (Rock-Solid Stability)"
2025-04,ing018,"Smoked Salmon",-1.89,3.17,-1.67,"Red Alert (Wildly Volatile)"
2025-04,ing019,"Dill Cream Cheese",9.75,2.01,0.21,"Yellow Warning (Moderately Shifting)"
2025-04,ing020,Capers,9.71,1.39,0.14,"Green Healthy (Rock-Solid Stability)"
2025-04,ing021,Arugula,13.25,2.41,0.18,"Green Healthy (Rock-Solid Stability)"
2025-04,ing022,"BBQ Brisket",7.64,1.54,0.2,"Yellow Warning (Moderately Shifting)"
2025-04,ing023,"Cheddar Cheese",11.03,1.99,0.18,"Green Healthy (Rock-Solid Stability)"
2025-04,ing024,"BBQ Sauce",14.86,2.4,0.16,"Green Healthy (Rock-Solid Stability)"
2025-04,ing025,"Tandoori Chicken",7.96,1.48,0.19,"Green Healthy (Rock-Solid Stability)"
2025-04,ing026,"Mint Yogurt",10.86,1.71,0.16,"Green Healthy (Rock-Solid Stability)"
2025-04,ing027,"Green Chilli",7.07,1.16,0.16,"Green Healthy (Rock-Solid Stability)"
2025-04,ing028,"Grilled Pineapple",8.93,1.63,0.18,"Green Healthy (Rock-Solid Stability)"
2025-04,ing029,"Pulled Pork",5.80,1.56,0.27,"Yellow Warning (Moderately Shifting)"
2025-04,ing030,"Truffle Fries",18.00,3.42,0.19,"Green Healthy (Rock-Solid Stability)"
2025-04,ing031,Parmesan,8.81,0.39,0.04,"Green Healthy (Rock-Solid Stability)"
2025-04,ing032,"Cauliflower Florets",15.95,2.4,0.15,"Green Healthy (Rock-Solid Stability)"
2025-04,ing033,"Buffalo Sauce",11.45,0.5,0.04,"Green Healthy (Rock-Solid Stability)"
2025-04,ing034,Ranch,11.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-04,ing035,"Garlic Knots",24.08,3.83,0.16,"Green Healthy (Rock-Solid Stability)"
2025-04,ing036,Kale,17.70,0.56,0.03,"Green Healthy (Rock-Solid Stability)"
2025-04,ing037,Spinach,14.35,2.26,0.16,"Green Healthy (Rock-Solid Stability)"
2025-04,ing038,Avocado,14.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-04,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-04,ing040,"Caramel Filling",11.58,1.96,0.17,"Green Healthy (Rock-Solid Stability)"
2025-04,ing041,"Chocolate Syrup",17.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-04,ing042,"Espresso Panna Base",9.96,1.68,0.17,"Green Healthy (Rock-Solid Stability)"
2025-04,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-04,ing044,"Berry Mix",17.00,2.79,0.16,"Green Healthy (Rock-Solid Stability)"
2025-04,ing045,"Oat Crumble",15.14,1.86,0.12,"Green Healthy (Rock-Solid Stability)"
2025-04,ing046,"Mango Sticky Rice Mix",16.00,2.42,0.15,"Green Healthy (Rock-Solid Stability)"
2025-04,ing047,"Cold Brew Coffee",48.52,10.76,0.22,"Yellow Warning (Moderately Shifting)"
2025-04,ing048,"Cold Brew Coffee 1.5L",29.32,7.31,0.25,"Yellow Warning (Moderately Shifting)"
2025-04,ing050,"Ginger Fizz 1.5L",29.90,8.96,0.3,"Yellow Warning (Moderately Shifting)"
2025-04,ing051,"Lime Mint Sparkle 33cl",56.83,10.22,0.18,"Green Healthy (Rock-Solid Stability)"
2025-04,ing052,"Lime Mint Sparkle 1.5L",27.37,8.26,0.3,"Yellow Warning (Moderately Shifting)"
2025-04,ing053,"Berry Kombucha 33cl",49.26,12.59,0.26,"Yellow Warning (Moderately Shifting)"
2025-04,ing054,"Berry Kombucha 1.5L",30.52,7.82,0.26,"Yellow Warning (Moderately Shifting)"
2025-04,ing049,"Ginger Fizz 33cl",52.78,11.23,0.21,"Yellow Warning (Moderately Shifting)"
2025-05,ing001,"Flatbread Dough (8-pack)",14.90,8.5,0.57,"Red Alert (Wildly Volatile)"
2025-05,ing002,"Roasted Red Peppers",16.47,1.09,0.07,"Green Healthy (Rock-Solid Stability)"
2025-05,ing003,"Goat Cheese",11.33,1.78,0.16,"Green Healthy (Rock-Solid Stability)"
2025-05,ing004,"Black Olives",20.63,2.85,0.14,"Green Healthy (Rock-Solid Stability)"
2025-05,ing005,"Sun-Dried Tomatoes",12.17,0.69,0.06,"Green Healthy (Rock-Solid Stability)"
2025-05,ing006,"Spicy Chicken",8.60,1.45,0.17,"Green Healthy (Rock-Solid Stability)"
2025-05,ing007,Jalapenos,16.10,3.23,0.2,"Yellow Warning (Moderately Shifting)"
2025-05,ing008,"Smoked Gouda",9.40,1.7,0.18,"Green Healthy (Rock-Solid Stability)"
2025-05,ing009,"Chipotle Sauce",15.90,2.21,0.14,"Green Healthy (Rock-Solid Stability)"
2025-05,ing010,"Wild Mushrooms",8.42,3.36,0.4,"Yellow Warning (Moderately Shifting)"
2025-05,ing011,"Truffle Oil",5.00,1.24,0.25,"Yellow Warning (Moderately Shifting)"
2025-05,ing012,Mozzarella,16.84,2.72,0.16,"Green Healthy (Rock-Solid Stability)"
2025-05,ing013,"Fresh Spinach",13.55,1.79,0.13,"Green Healthy (Rock-Solid Stability)"
2025-05,ing014,"Italian Sausage",9.23,2.09,0.23,"Yellow Warning (Moderately Shifting)"
2025-05,ing015,"Roasted Garlic",13.84,1.76,0.13,"Green Healthy (Rock-Solid Stability)"
2025-05,ing016,"Red Onion",17.61,2.88,0.16,"Green Healthy (Rock-Solid Stability)"
2025-05,ing017,"Fresh Basil",8.42,1.13,0.13,"Green Healthy (Rock-Solid Stability)"
2025-05,ing018,"Smoked Salmon",-3.33,3.36,-1.01,"Red Alert (Wildly Volatile)"
2025-05,ing019,"Dill Cream Cheese",9.43,2.09,0.22,"Yellow Warning (Moderately Shifting)"
2025-05,ing020,Capers,10.10,0.3,0.03,"Green Healthy (Rock-Solid Stability)"
2025-05,ing021,Arugula,15.77,0.62,0.04,"Green Healthy (Rock-Solid Stability)"
2025-05,ing022,"BBQ Brisket",7.70,1.62,0.21,"Yellow Warning (Moderately Shifting)"
2025-05,ing023,"Cheddar Cheese",11.61,2.03,0.17,"Green Healthy (Rock-Solid Stability)"
2025-05,ing024,"BBQ Sauce",13.90,1.96,0.14,"Green Healthy (Rock-Solid Stability)"
2025-05,ing025,"Tandoori Chicken",8.30,1.57,0.19,"Green Healthy (Rock-Solid Stability)"
2025-05,ing026,"Mint Yogurt",10.43,1.94,0.19,"Green Healthy (Rock-Solid Stability)"
2025-05,ing027,"Green Chilli",6.23,1.2,0.19,"Green Healthy (Rock-Solid Stability)"
2025-05,ing028,"Grilled Pineapple",8.48,1.5,0.18,"Green Healthy (Rock-Solid Stability)"
2025-05,ing029,"Pulled Pork",4.72,2.02,0.43,"Yellow Warning (Moderately Shifting)"
2025-05,ing030,"Truffle Fries",19.52,3.24,0.17,"Green Healthy (Rock-Solid Stability)"
2025-05,ing031,Parmesan,8.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-05,ing032,"Cauliflower Florets",16.43,3.4,0.21,"Yellow Warning (Moderately Shifting)"
2025-05,ing033,"Buffalo Sauce",12.65,1.9,0.15,"Green Healthy (Rock-Solid Stability)"
2025-05,ing034,Ranch,10.35,0.48,0.05,"Green Healthy (Rock-Solid Stability)"
2025-05,ing036,Kale,16.73,2.8,0.17,"Green Healthy (Rock-Solid Stability)"
2025-05,ing037,Spinach,14.00,2.18,0.16,"Green Healthy (Rock-Solid Stability)"
2025-05,ing038,Avocado,14.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-05,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-05,ing040,"Caramel Filling",12.76,1.45,0.11,"Green Healthy (Rock-Solid Stability)"
2025-05,ing041,"Chocolate Syrup",17.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-05,ing042,"Espresso Panna Base",10.50,1.92,0.18,"Green Healthy (Rock-Solid Stability)"
2025-05,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-05,ing044,"Berry Mix",16.88,1.72,0.1,"Green Healthy (Rock-Solid Stability)"
2025-05,ing045,"Oat Crumble",14.12,2.5,0.18,"Green Healthy (Rock-Solid Stability)"
2025-05,ing046,"Mango Sticky Rice Mix",14.59,1.89,0.13,"Green Healthy (Rock-Solid Stability)"
2025-05,ing047,"Cold Brew Coffee",44.81,12.83,0.29,"Yellow Warning (Moderately Shifting)"
2025-05,ing048,"Cold Brew Coffee 1.5L",28.92,7.17,0.25,"Yellow Warning (Moderately Shifting)"
2025-05,ing050,"Ginger Fizz 1.5L",33.00,10.91,0.33,"Yellow Warning (Moderately Shifting)"
2025-05,ing051,"Lime Mint Sparkle 33cl",59.08,11.48,0.19,"Green Healthy (Rock-Solid Stability)"
2025-05,ing052,"Lime Mint Sparkle 1.5L",32.74,8.04,0.25,"Yellow Warning (Moderately Shifting)"
2025-05,ing053,"Berry Kombucha 33cl",51.62,10.51,0.2,"Yellow Warning (Moderately Shifting)"
2025-05,ing054,"Berry Kombucha 1.5L",28.78,8.56,0.3,"Yellow Warning (Moderately Shifting)"
2025-05,ing035,"Garlic Knots",25.25,3.9,0.15,"Green Healthy (Rock-Solid Stability)"
2025-05,ing049,"Ginger Fizz 33cl",55.85,11.42,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing001,"Flatbread Dough (8-pack)",10.50,7.74,0.74,"Red Alert (Wildly Volatile)"
2025-06,ing002,"Roasted Red Peppers",17.59,2.44,0.14,"Green Healthy (Rock-Solid Stability)"
2025-06,ing003,"Goat Cheese",11.00,1.98,0.18,"Green Healthy (Rock-Solid Stability)"
2025-06,ing004,"Black Olives",19.21,2.82,0.15,"Green Healthy (Rock-Solid Stability)"
2025-06,ing005,"Sun-Dried Tomatoes",15.24,1.16,0.08,"Green Healthy (Rock-Solid Stability)"
2025-06,ing006,"Spicy Chicken",8.14,1.59,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing007,Jalapenos,15.97,3.16,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing008,"Smoked Gouda",9.62,2.04,0.21,"Yellow Warning (Moderately Shifting)"
2025-06,ing009,"Chipotle Sauce",14.93,2.13,0.14,"Green Healthy (Rock-Solid Stability)"
2025-06,ing010,"Wild Mushrooms",7.83,3.03,0.39,"Yellow Warning (Moderately Shifting)"
2025-06,ing011,"Truffle Oil",4.90,1.16,0.24,"Yellow Warning (Moderately Shifting)"
2025-06,ing012,Mozzarella,17.03,2.9,0.17,"Green Healthy (Rock-Solid Stability)"
2025-06,ing013,"Fresh Spinach",12.76,2.18,0.17,"Green Healthy (Rock-Solid Stability)"
2025-06,ing014,"Italian Sausage",8.72,1.78,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing015,"Roasted Garlic",13.62,2.37,0.17,"Green Healthy (Rock-Solid Stability)"
2025-06,ing016,"Red Onion",16.57,3.3,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing017,"Fresh Basil",8.10,1.03,0.13,"Green Healthy (Rock-Solid Stability)"
2025-06,ing018,"Smoked Salmon",-2.46,2.69,-1.09,"Red Alert (Wildly Volatile)"
2025-06,ing019,"Dill Cream Cheese",9.07,2.17,0.24,"Yellow Warning (Moderately Shifting)"
2025-06,ing020,Capers,8.89,0.49,0.05,"Green Healthy (Rock-Solid Stability)"
2025-06,ing021,Arugula,13.89,0.49,0.04,"Green Healthy (Rock-Solid Stability)"
2025-06,ing022,"BBQ Brisket",7.60,1.33,0.18,"Green Healthy (Rock-Solid Stability)"
2025-06,ing023,"Cheddar Cheese",11.23,2.26,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing024,"BBQ Sauce",14.93,2.61,0.17,"Green Healthy (Rock-Solid Stability)"
2025-06,ing025,"Tandoori Chicken",8.18,1.71,0.21,"Yellow Warning (Moderately Shifting)"
2025-06,ing026,"Mint Yogurt",10.79,2.43,0.22,"Yellow Warning (Moderately Shifting)"
2025-06,ing027,"Green Chilli",5.79,0.82,0.14,"Green Healthy (Rock-Solid Stability)"
2025-06,ing028,"Grilled Pineapple",9.90,1.88,0.19,"Green Healthy (Rock-Solid Stability)"
2025-06,ing029,"Pulled Pork",5.41,1.33,0.25,"Yellow Warning (Moderately Shifting)"
2025-06,ing030,"Truffle Fries",19.04,3.11,0.16,"Green Healthy (Rock-Solid Stability)"
2025-06,ing031,Parmesan,8.74,1.42,0.16,"Green Healthy (Rock-Solid Stability)"
2025-06,ing032,"Cauliflower Florets",16.63,2.65,0.16,"Green Healthy (Rock-Solid Stability)"
2025-06,ing033,"Buffalo Sauce",13.89,0.31,0.02,"Green Healthy (Rock-Solid Stability)"
2025-06,ing034,Ranch,10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-06,ing035,"Garlic Knots",24.04,3.26,0.14,"Green Healthy (Rock-Solid Stability)"
2025-06,ing036,Kale,16.33,1.6,0.1,"Green Healthy (Rock-Solid Stability)"
2025-06,ing037,Spinach,13.75,2.88,0.21,"Yellow Warning (Moderately Shifting)"
2025-06,ing038,Avocado,13.04,0.2,0.02,"Green Healthy (Rock-Solid Stability)"
2025-06,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-06,ing040,"Caramel Filling",12.08,1.87,0.16,"Green Healthy (Rock-Solid Stability)"
2025-06,ing041,"Chocolate Syrup",17.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-06,ing042,"Espresso Panna Base",10.30,1.36,0.13,"Green Healthy (Rock-Solid Stability)"
2025-06,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-06,ing044,"Berry Mix",20.00,2.18,0.11,"Green Healthy (Rock-Solid Stability)"
2025-06,ing045,"Oat Crumble",16.04,0.93,0.06,"Green Healthy (Rock-Solid Stability)"
2025-06,ing046,"Mango Sticky Rice Mix",15.13,2.07,0.14,"Green Healthy (Rock-Solid Stability)"
2025-06,ing047,"Cold Brew Coffee",49.28,11.91,0.24,"Yellow Warning (Moderately Shifting)"
2025-06,ing048,"Cold Brew Coffee 1.5L",26.74,7.74,0.29,"Yellow Warning (Moderately Shifting)"
2025-06,ing049,"Ginger Fizz 33cl",48.85,10.94,0.22,"Yellow Warning (Moderately Shifting)"
2025-06,ing050,"Ginger Fizz 1.5L",33.57,10.22,0.3,"Yellow Warning (Moderately Shifting)"
2025-06,ing051,"Lime Mint Sparkle 33cl",56.00,11.2,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing052,"Lime Mint Sparkle 1.5L",33.22,7.74,0.23,"Yellow Warning (Moderately Shifting)"
2025-06,ing053,"Berry Kombucha 33cl",49.58,10,0.2,"Yellow Warning (Moderately Shifting)"
2025-06,ing054,"Berry Kombucha 1.5L",27.83,10.46,0.38,"Yellow Warning (Moderately Shifting)"
2025-07,ing001,"Flatbread Dough (8-pack)",16.23,7.61,0.47,"Yellow Warning (Moderately Shifting)"
2025-07,ing002,"Roasted Red Peppers",16.28,2.97,0.18,"Green Healthy (Rock-Solid Stability)"
2025-07,ing003,"Goat Cheese",10.66,2.15,0.2,"Yellow Warning (Moderately Shifting)"
2025-07,ing004,"Black Olives",23.14,3.17,0.14,"Green Healthy (Rock-Solid Stability)"
2025-07,ing005,"Sun-Dried Tomatoes",14.34,2.81,0.2,"Yellow Warning (Moderately Shifting)"
2025-07,ing006,"Spicy Chicken",8.74,1.65,0.19,"Green Healthy (Rock-Solid Stability)"
2025-07,ing007,Jalapenos,15.84,2.78,0.18,"Green Healthy (Rock-Solid Stability)"
2025-07,ing008,"Smoked Gouda",8.94,1.9,0.21,"Yellow Warning (Moderately Shifting)"
2025-07,ing009,"Chipotle Sauce",15.29,2.13,0.14,"Green Healthy (Rock-Solid Stability)"
2025-07,ing010,"Wild Mushrooms",9.32,3.67,0.39,"Yellow Warning (Moderately Shifting)"
2025-07,ing011,"Truffle Oil",4.58,1.41,0.31,"Yellow Warning (Moderately Shifting)"
2025-07,ing012,Mozzarella,17.32,2.8,0.16,"Green Healthy (Rock-Solid Stability)"
2025-07,ing013,"Fresh Spinach",12.71,2.2,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing014,"Italian Sausage",9.07,1.64,0.18,"Green Healthy (Rock-Solid Stability)"
2025-07,ing015,"Roasted Garlic",14.55,1.92,0.13,"Green Healthy (Rock-Solid Stability)"
2025-07,ing016,"Red Onion",16.97,2.96,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing017,"Fresh Basil",7.97,0.96,0.12,"Green Healthy (Rock-Solid Stability)"
2025-07,ing018,"Smoked Salmon",-3.80,4.89,-1.29,"Red Alert (Wildly Volatile)"
2025-07,ing019,"Dill Cream Cheese",9.03,1.85,0.21,"Yellow Warning (Moderately Shifting)"
2025-07,ing020,Capers,8.37,0.84,0.1,"Green Healthy (Rock-Solid Stability)"
2025-07,ing021,Arugula,12.47,1.75,0.14,"Green Healthy (Rock-Solid Stability)"
2025-07,ing022,"BBQ Brisket",7.53,1.28,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing023,"Cheddar Cheese",11.16,2.17,0.19,"Green Healthy (Rock-Solid Stability)"
2025-07,ing024,"BBQ Sauce",14.70,2.04,0.14,"Green Healthy (Rock-Solid Stability)"
2025-07,ing025,"Tandoori Chicken",8.60,1.8,0.21,"Yellow Warning (Moderately Shifting)"
2025-07,ing026,"Mint Yogurt",10.97,1.76,0.16,"Green Healthy (Rock-Solid Stability)"
2025-07,ing027,"Green Chilli",5.93,1.24,0.21,"Yellow Warning (Moderately Shifting)"
2025-07,ing028,"Grilled Pineapple",8.71,1.73,0.2,"Yellow Warning (Moderately Shifting)"
2025-07,ing029,"Pulled Pork",4.81,1.51,0.31,"Yellow Warning (Moderately Shifting)"
2025-07,ing030,"Truffle Fries",18.44,3.13,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing031,Parmesan,9.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-07,ing035,"Garlic Knots",25.86,4.05,0.16,"Green Healthy (Rock-Solid Stability)"
2025-07,ing036,Kale,16.10,2.55,0.16,"Green Healthy (Rock-Solid Stability)"
2025-07,ing037,Spinach,14.14,2.27,0.16,"Green Healthy (Rock-Solid Stability)"
2025-07,ing038,Avocado,10.83,0.65,0.06,"Green Healthy (Rock-Solid Stability)"
2025-07,ing039,"Mixed Seeds",15.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-07,ing040,"Caramel Filling",12.00,2.06,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing041,"Chocolate Syrup",17.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-07,ing042,"Espresso Panna Base",9.42,1.61,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing043,"Vanilla Syrup",10.00,0,0,"Green Healthy (Rock-Solid Stability)"
2025-07,ing047,"Cold Brew Coffee",48.26,12.66,0.26,"Yellow Warning (Moderately Shifting)"
2025-07,ing048,"Cold Brew Coffee 1.5L",28.43,7.09,0.25,"Yellow Warning (Moderately Shifting)"
2025-07,ing049,"Ginger Fizz 33cl",56.76,10.25,0.18,"Green Healthy (Rock-Solid Stability)"
2025-07,ing050,"Ginger Fizz 1.5L",32.88,7.61,0.23,"Yellow Warning (Moderately Shifting)"
2025-07,ing052,"Lime Mint Sparkle 1.5L",30.57,9.96,0.33,"Yellow Warning (Moderately Shifting)"
2025-07,ing054,"Berry Kombucha 1.5L",28.09,9.59,0.34,"Yellow Warning (Moderately Shifting)"
2025-07,ing032,"Cauliflower Florets",16.33,2.39,0.15,"Green Healthy (Rock-Solid Stability)"
2025-07,ing033,"Buffalo Sauce",11.54,1.04,0.09,"Green Healthy (Rock-Solid Stability)"
2025-07,ing034,Ranch,9.54,0.5,0.05,"Green Healthy (Rock-Solid Stability)"
2025-07,ing044,"Berry Mix",17.73,3.05,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing045,"Oat Crumble",13.46,2.32,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing046,"Mango Sticky Rice Mix",14.79,2.4,0.16,"Green Healthy (Rock-Solid Stability)"
2025-07,ing051,"Lime Mint Sparkle 33cl",60.84,10.15,0.17,"Green Healthy (Rock-Solid Stability)"
2025-07,ing053,"Berry Kombucha 33cl",50.88,12.23,0.24,"Yellow Warning (Moderately Shifting)"
2025-08,ing001,"Flatbread Dough (8-pack)",13.00,8.21,0.63,"Red Alert (Wildly Volatile)"
2025-08,ing002,"Roasted Red Peppers",17.90,2.59,0.14,"Green Healthy (Rock-Solid Stability)"
2025-08,ing003,"Goat Cheese",10.81,2.02,0.19,"Green Healthy (Rock-Solid Stability)"
2025-08,ing004,"Black Olives",19.81,2.89,0.15,"Green Healthy (Rock-Solid Stability)"
