snapshot_date,ing_id,ing_name,percentage_stock_remaining,reorder_flag
2023-09-09,ing029,"Pulled Pork",20.00,"Order In-Transit"
2023-09-09,ing030,"Truffle Fries",84.62,OK
2023-09-09,ing031,Parmesan,100.00,OK
2023-09-09,ing032,"Cauliflower Florets",90.91,OK
2023-09-09,ing033,"Buffalo Sauce",93.33,OK
2023-09-09,ing034,Ranch,71.43,OK
2023-09-09,ing035,"Garlic Knots",66.67,OK
2023-09-09,ing036,Kale,75.00,OK
2023-09-09,ing037,Spinach,84.21,OK
2023-09-09,ing038,Avocado,80.00,OK
2023-09-09,ing039,"Mixed Seeds",94.12,OK
2023-09-09,ing040,"Caramel Filling",68.75,OK
2023-09-09,ing041,"Chocolate Syrup",100.00,OK
2023-09-09,ing042,"Espresso Panna Base",69.23,OK
2023-09-09,ing043,"Vanilla Syrup",100.00,OK
2023-09-09,ing044,"Berry Mix",72.73,OK
2023-09-09,ing045,"Oat Crumble",72.22,OK
2023-09-09,ing046,"Mango Sticky Rice Mix",60.00,"Order In-Transit"
2023-09-09,ing048,"Cold Brew Coffee 1.5L",43.75,"Re-Order Required"
2023-09-09,ing049,"Ginger Fizz 33cl",79.27,OK
2023-09-09,ing050,"Ginger Fizz 1.5L",69.09,OK
2023-09-09,ing052,"Lime Mint Sparkle 1.5L",75.93,OK
2023-09-09,ing053,"Berry Kombucha 33cl",53.85,"Re-Order Required"
2023-09-10,ing001,"Flatbread Dough (8-pack)",21.05,"Re-Order Required"
2023-09-10,ing002,"Roasted Red Peppers",86.36,OK
2023-09-10,ing003,"Goat Cheese",100.00,OK
2023-09-10,ing004,"Black Olives",81.48,OK
2023-09-10,ing005,"Sun-Dried Tomatoes",61.11,OK
2023-09-10,ing006,"Spicy Chicken",75.00,OK
2023-09-10,ing007,Jalapenos,72.00,OK
2023-09-10,ing008,"Smoked Gouda",57.14,"Re-Order Required"
2023-09-10,ing009,"Chipotle Sauce",90.00,OK
2023-09-10,ing010,"Wild Mushrooms",50.00,"Order In-Transit"
2023-09-10,ing011,"Truffle Oil",75.00,OK
2023-09-10,ing012,Mozzarella,83.33,OK
2023-09-10,ing013,"Fresh Spinach",76.47,OK
2023-09-10,ing014,"Italian Sausage",92.31,OK
2023-09-10,ing015,"Roasted Garlic",73.68,OK
2023-09-10,ing016,"Red Onion",65.38,OK
2023-09-10,ing017,"Fresh Basil",90.00,OK
2023-09-10,ing018,"Smoked Salmon",-55.56,"Order In-Transit"
2023-09-10,ing019,"Dill Cream Cheese",71.43,OK
2023-09-10,ing020,Capers,100.00,OK
2023-09-10,ing021,Arugula,94.12,OK
2023-09-10,ing022,"BBQ Brisket",72.73,OK
2023-09-10,ing023,"Cheddar Cheese",68.75,OK
2023-09-10,ing024,"BBQ Sauce",61.11,OK
2023-09-10,ing025,"Tandoori Chicken",83.33,OK
2023-09-10,ing026,"Mint Yogurt",92.86,OK
2023-09-10,ing027,"Green Chilli",55.56,"Order In-Transit"
2023-09-10,ing028,"Grilled Pineapple",38.46,"Order In-Transit"
2023-09-10,ing029,"Pulled Pork",10.00,"Order In-Transit"
2023-09-10,ing030,"Truffle Fries",84.62,OK
2023-09-10,ing031,Parmesan,100.00,OK
2023-09-10,ing032,"Cauliflower Florets",86.36,OK
2023-09-10,ing033,"Buffalo Sauce",93.33,OK
2023-09-10,ing034,Ranch,71.43,OK
2023-09-10,ing035,"Garlic Knots",66.67,OK
2023-09-10,ing036,Kale,75.00,OK
2023-09-10,ing037,Spinach,78.95,OK
2023-09-10,ing038,Avocado,80.00,OK
2023-09-10,ing039,"Mixed Seeds",94.12,OK
2023-09-10,ing040,"Caramel Filling",62.50,OK
2023-09-10,ing041,"Chocolate Syrup",100.00,OK
2023-09-10,ing042,"Espresso Panna Base",69.23,OK
2023-09-10,ing043,"Vanilla Syrup",100.00,OK
2023-09-10,ing044,"Berry Mix",72.73,OK
2023-09-10,ing045,"Oat Crumble",72.22,OK
2023-09-10,ing046,"Mango Sticky Rice Mix",55.00,"Order In-Transit"
2023-09-10,ing047,"Cold Brew Coffee",90.67,OK
2023-09-10,ing048,"Cold Brew Coffee 1.5L",37.50,"Order In-Transit"
2023-09-10,ing049,"Ginger Fizz 33cl",75.61,OK
2023-09-10,ing050,"Ginger Fizz 1.5L",50.91,"Re-Order Required"
2023-09-10,ing051,"Lime Mint Sparkle 33cl",73.75,OK
2023-09-10,ing052,"Lime Mint Sparkle 1.5L",68.52,OK
2023-09-10,ing054,"Berry Kombucha 1.5L",67.31,OK
2023-09-11,ing001,"Flatbread Dough (8-pack)",7.89,"Order In-Transit"
2023-09-11,ing002,"Roasted Red Peppers",81.82,OK
2023-09-11,ing003,"Goat Cheese",93.33,OK
2023-09-11,ing004,"Black Olives",77.78,OK
2023-09-11,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-11,ing006,"Spicy Chicken",66.67,OK
2023-09-11,ing007,Jalapenos,68.00,OK
2023-09-11,ing008,"Smoked Gouda",50.00,"Order In-Transit"
2023-09-11,ing009,"Chipotle Sauce",90.00,OK
2023-09-11,ing010,"Wild Mushrooms",44.44,"Order In-Transit"
2023-09-11,ing011,"Truffle Oil",62.50,OK
2023-09-11,ing012,Mozzarella,83.33,OK
2023-09-11,ing013,"Fresh Spinach",76.47,OK
2023-09-11,ing014,"Italian Sausage",84.62,OK
2023-09-11,ing015,"Roasted Garlic",73.68,OK
2023-09-11,ing016,"Red Onion",61.54,OK
2023-09-11,ing017,"Fresh Basil",90.00,OK
2023-09-11,ing018,"Smoked Salmon",-55.56,"Order In-Transit"
2023-09-11,ing019,"Dill Cream Cheese",71.43,OK
2023-09-11,ing020,Capers,100.00,OK
2023-09-11,ing021,Arugula,94.12,OK
2023-09-11,ing022,"BBQ Brisket",63.64,OK
2023-09-11,ing023,"Cheddar Cheese",62.50,OK
2023-09-11,ing024,"BBQ Sauce",61.11,OK
2023-09-11,ing025,"Tandoori Chicken",66.67,OK
2023-09-11,ing026,"Mint Yogurt",85.71,OK
2023-09-11,ing027,"Green Chilli",88.89,OK
2023-09-11,ing028,"Grilled Pineapple",76.92,OK
2023-09-11,ing029,"Pulled Pork",50.00,"Re-Order Required"
2023-09-11,ing030,"Truffle Fries",80.77,OK
2023-09-11,ing031,Parmesan,100.00,OK
2023-09-11,ing035,"Garlic Knots",66.67,OK
2023-09-11,ing036,Kale,75.00,OK
2023-09-11,ing037,Spinach,78.95,OK
2023-09-11,ing038,Avocado,80.00,OK
2023-09-11,ing039,"Mixed Seeds",94.12,OK
2023-09-11,ing040,"Caramel Filling",62.50,OK
2023-09-11,ing041,"Chocolate Syrup",100.00,OK
2023-09-11,ing042,"Espresso Panna Base",61.54,OK
2023-09-11,ing043,"Vanilla Syrup",100.00,OK
2023-09-11,ing044,"Berry Mix",68.18,OK
2023-09-11,ing045,"Oat Crumble",72.22,OK
2023-09-11,ing046,"Mango Sticky Rice Mix",50.00,"Order In-Transit"
2023-09-11,ing047,"Cold Brew Coffee",85.33,OK
2023-09-11,ing048,"Cold Brew Coffee 1.5L",33.33,"Order In-Transit"
2023-09-11,ing049,"Ginger Fizz 33cl",64.63,OK
2023-09-11,ing050,"Ginger Fizz 1.5L",43.64,"Order In-Transit"
2023-09-11,ing051,"Lime Mint Sparkle 33cl",72.50,OK
2023-09-11,ing052,"Lime Mint Sparkle 1.5L",62.96,OK
2023-09-11,ing053,"Berry Kombucha 33cl",46.15,"Order In-Transit"
2023-09-11,ing054,"Berry Kombucha 1.5L",63.46,OK
2023-09-12,ing001,"Flatbread Dough (8-pack)",-10.53,"Order In-Transit"
2023-09-12,ing002,"Roasted Red Peppers",81.82,OK
2023-09-12,ing003,"Goat Cheese",86.67,OK
2023-09-12,ing004,"Black Olives",77.78,OK
2023-09-12,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-12,ing006,"Spicy Chicken",58.33,"Re-Order Required"
2023-09-12,ing007,Jalapenos,64.00,OK
2023-09-12,ing008,"Smoked Gouda",42.86,"Order In-Transit"
2023-09-12,ing009,"Chipotle Sauce",85.00,OK
2023-09-12,ing010,"Wild Mushrooms",88.89,OK
2023-09-12,ing011,"Truffle Oil",37.50,"Order In-Transit"
2023-09-12,ing012,Mozzarella,79.17,OK
2023-09-12,ing013,"Fresh Spinach",70.59,OK
2023-09-12,ing014,"Italian Sausage",69.23,OK
2023-09-12,ing015,"Roasted Garlic",68.42,OK
2023-09-12,ing016,"Red Onion",57.69,"Order In-Transit"
2023-09-12,ing017,"Fresh Basil",90.00,OK
2023-09-12,ing018,"Smoked Salmon",-88.89,"Order In-Transit"
2023-09-12,ing019,"Dill Cream Cheese",64.29,OK
2023-09-12,ing020,Capers,100.00,OK
2023-09-12,ing021,Arugula,94.12,OK
2023-09-12,ing022,"BBQ Brisket",54.55,"Order In-Transit"
2023-09-12,ing023,"Cheddar Cheese",56.25,"Order In-Transit"
2023-09-12,ing024,"BBQ Sauce",94.44,OK
2023-09-12,ing025,"Tandoori Chicken",66.67,OK
2023-09-12,ing026,"Mint Yogurt",85.71,OK
2023-09-12,ing027,"Green Chilli",88.89,OK
2023-09-12,ing028,"Grilled Pineapple",69.23,OK
2023-09-12,ing029,"Pulled Pork",40.00,"Order In-Transit"
2023-09-12,ing030,"Truffle Fries",76.92,OK
2023-09-12,ing031,Parmesan,100.00,OK
2023-09-12,ing032,"Cauliflower Florets",81.82,OK
2023-09-12,ing033,"Buffalo Sauce",93.33,OK
2023-09-12,ing034,Ranch,71.43,OK
2023-09-12,ing035,"Garlic Knots",63.64,OK
2023-09-12,ing036,Kale,70.00,OK
2023-09-12,ing037,Spinach,73.68,OK
2023-09-12,ing038,Avocado,80.00,OK
2023-09-12,ing039,"Mixed Seeds",94.12,OK
2023-09-12,ing040,"Caramel Filling",56.25,"Order In-Transit"
2023-09-12,ing041,"Chocolate Syrup",100.00,OK
2023-09-12,ing042,"Espresso Panna Base",53.85,"Order In-Transit"
2023-09-12,ing043,"Vanilla Syrup",100.00,OK
2023-09-12,ing044,"Berry Mix",68.18,OK
2023-09-12,ing045,"Oat Crumble",72.22,OK
2023-09-12,ing046,"Mango Sticky Rice Mix",90.00,OK
2023-09-12,ing047,"Cold Brew Coffee",73.33,OK
2023-09-12,ing048,"Cold Brew Coffee 1.5L",85.42,OK
2023-09-12,ing049,"Ginger Fizz 33cl",58.54,"Re-Order Required"
2023-09-12,ing051,"Lime Mint Sparkle 33cl",71.25,OK
2023-09-12,ing052,"Lime Mint Sparkle 1.5L",53.70,"Re-Order Required"
2023-09-12,ing054,"Berry Kombucha 1.5L",53.85,"Re-Order Required"
2023-09-13,ing001,"Flatbread Dough (8-pack)",-26.32,"Order In-Transit"
2023-09-13,ing002,"Roasted Red Peppers",81.82,OK
2023-09-13,ing003,"Goat Cheese",80.00,OK
2023-09-13,ing004,"Black Olives",77.78,OK
2023-09-13,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-13,ing006,"Spicy Chicken",50.00,"Order In-Transit"
2023-09-13,ing007,Jalapenos,60.00,"Re-Order Required"
2023-09-13,ing008,"Smoked Gouda",78.57,OK
2023-09-13,ing009,"Chipotle Sauce",85.00,OK
2023-09-13,ing010,"Wild Mushrooms",77.78,OK
2023-09-13,ing011,"Truffle Oil",50.00,"Re-Order Required"
2023-09-13,ing012,Mozzarella,75.00,OK
2023-09-13,ing013,"Fresh Spinach",64.71,OK
2023-09-13,ing014,"Italian Sausage",61.54,OK
2023-09-13,ing015,"Roasted Garlic",68.42,OK
2023-09-13,ing016,"Red Onion",53.85,"Order In-Transit"
2023-09-13,ing017,"Fresh Basil",90.00,OK
2023-09-13,ing018,"Smoked Salmon",11.11,"Re-Order Required"
2023-09-13,ing019,"Dill Cream Cheese",57.14,"Re-Order Required"
2023-09-13,ing020,Capers,100.00,OK
2023-09-13,ing021,Arugula,94.12,OK
2023-09-13,ing022,"BBQ Brisket",81.82,OK
2023-09-13,ing023,"Cheddar Cheese",50.00,"Order In-Transit"
2023-09-13,ing024,"BBQ Sauce",94.44,OK
2023-09-13,ing025,"Tandoori Chicken",66.67,OK
2023-09-13,ing026,"Mint Yogurt",85.71,OK
2023-09-13,ing027,"Green Chilli",88.89,OK
2023-09-13,ing028,"Grilled Pineapple",61.54,OK
2023-09-13,ing029,"Pulled Pork",30.00,"Order In-Transit"
2023-09-13,ing030,"Truffle Fries",76.92,OK
2023-09-13,ing031,Parmesan,100.00,OK
2023-09-13,ing032,"Cauliflower Florets",77.27,OK
2023-09-13,ing033,"Buffalo Sauce",93.33,OK
2023-09-13,ing034,Ranch,71.43,OK
2023-09-13,ing035,"Garlic Knots",60.61,OK
2023-09-13,ing036,Kale,70.00,OK
2023-09-13,ing037,Spinach,68.42,OK
2023-09-13,ing038,Avocado,80.00,OK
2023-09-13,ing039,"Mixed Seeds",94.12,OK
2023-09-13,ing040,"Caramel Filling",87.50,OK
2023-09-13,ing041,"Chocolate Syrup",100.00,OK
2023-09-13,ing042,"Espresso Panna Base",53.85,"Order In-Transit"
2023-09-13,ing043,"Vanilla Syrup",100.00,OK
2023-09-13,ing044,"Berry Mix",68.18,OK
2023-09-13,ing045,"Oat Crumble",72.22,OK
2023-09-13,ing047,"Cold Brew Coffee",66.67,OK
2023-09-13,ing048,"Cold Brew Coffee 1.5L",75.00,OK
2023-09-13,ing049,"Ginger Fizz 33cl",48.78,"Order In-Transit"
2023-09-13,ing051,"Lime Mint Sparkle 33cl",67.50,OK
2023-09-13,ing052,"Lime Mint Sparkle 1.5L",51.85,"Order In-Transit"
2023-09-13,ing053,"Berry Kombucha 33cl",89.74,OK
2023-09-13,ing054,"Berry Kombucha 1.5L",46.15,"Order In-Transit"
2023-09-14,ing001,"Flatbread Dough (8-pack)",-34.21,"Order In-Transit"
2023-09-14,ing002,"Roasted Red Peppers",81.82,OK
2023-09-14,ing003,"Goat Cheese",73.33,OK
2023-09-14,ing004,"Black Olives",77.78,OK
2023-09-14,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-14,ing006,"Spicy Chicken",91.67,OK
2023-09-14,ing007,Jalapenos,56.00,"Order In-Transit"
2023-09-14,ing008,"Smoked Gouda",78.57,OK
2023-09-14,ing009,"Chipotle Sauce",85.00,OK
2023-09-14,ing010,"Wild Mushrooms",72.22,OK
2023-09-14,ing011,"Truffle Oil",37.50,"Order In-Transit"
2023-09-14,ing012,Mozzarella,70.83,OK
2023-09-14,ing013,"Fresh Spinach",64.71,OK
2023-09-14,ing014,"Italian Sausage",53.85,"Order In-Transit"
2023-09-14,ing015,"Roasted Garlic",68.42,OK
2023-09-14,ing016,"Red Onion",88.46,OK
2023-09-14,ing017,"Fresh Basil",90.00,OK
2023-09-14,ing018,"Smoked Salmon",0.00,"Order In-Transit"
2023-09-14,ing019,"Dill Cream Cheese",57.14,"Order In-Transit"
2023-09-14,ing020,Capers,100.00,OK
2023-09-14,ing021,Arugula,94.12,OK
2023-09-14,ing025,"Tandoori Chicken",58.33,"Re-Order Required"
2023-09-14,ing026,"Mint Yogurt",85.71,OK
2023-09-14,ing027,"Green Chilli",88.89,OK
2023-09-14,ing028,"Grilled Pineapple",53.85,"Order In-Transit"
2023-09-14,ing029,"Pulled Pork",70.00,OK
2023-09-14,ing030,"Truffle Fries",76.92,OK
2023-09-14,ing031,Parmesan,100.00,OK
2023-09-14,ing032,"Cauliflower Florets",72.73,OK
2023-09-14,ing033,"Buffalo Sauce",93.33,OK
2023-09-14,ing034,Ranch,71.43,OK
2023-09-14,ing036,Kale,65.00,OK
2023-09-14,ing037,Spinach,63.16,OK
2023-09-14,ing038,Avocado,80.00,OK
2023-09-14,ing039,"Mixed Seeds",94.12,OK
2023-09-14,ing040,"Caramel Filling",87.50,OK
2023-09-14,ing041,"Chocolate Syrup",100.00,OK
2023-09-14,ing042,"Espresso Panna Base",92.31,OK
2023-09-14,ing043,"Vanilla Syrup",100.00,OK
2023-09-14,ing044,"Berry Mix",68.18,OK
2023-09-14,ing045,"Oat Crumble",72.22,OK
2023-09-14,ing046,"Mango Sticky Rice Mix",90.00,OK
2023-09-14,ing047,"Cold Brew Coffee",60.00,"Re-Order Required"
2023-09-14,ing049,"Ginger Fizz 33cl",43.90,"Order In-Transit"
2023-09-14,ing050,"Ginger Fizz 1.5L",83.64,OK
2023-09-14,ing051,"Lime Mint Sparkle 33cl",52.50,"Re-Order Required"
2023-09-14,ing052,"Lime Mint Sparkle 1.5L",40.74,"Order In-Transit"
2023-09-14,ing053,"Berry Kombucha 33cl",84.62,OK
2023-09-14,ing054,"Berry Kombucha 1.5L",38.46,"Order In-Transit"
2023-09-15,ing001,"Flatbread Dough (8-pack)",28.95,"Re-Order Required"
2023-09-15,ing002,"Roasted Red Peppers",81.82,OK
2023-09-15,ing003,"Goat Cheese",66.67,OK
2023-09-15,ing004,"Black Olives",77.78,OK
2023-09-15,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-15,ing006,"Spicy Chicken",83.33,OK
2023-09-15,ing007,Jalapenos,52.00,"Order In-Transit"
2023-09-15,ing008,"Smoked Gouda",71.43,OK
2023-09-15,ing009,"Chipotle Sauce",80.00,OK
2023-09-15,ing010,"Wild Mushrooms",66.67,OK
2023-09-15,ing011,"Truffle Oil",75.00,OK
2023-09-15,ing012,Mozzarella,66.67,OK
2023-09-15,ing013,"Fresh Spinach",64.71,OK
2023-09-15,ing014,"Italian Sausage",84.62,OK
2023-09-15,ing015,"Roasted Garlic",68.42,OK
2023-09-15,ing016,"Red Onion",84.62,OK
2023-09-15,ing017,"Fresh Basil",90.00,OK
2023-09-15,ing018,"Smoked Salmon",-22.22,"Order In-Transit"
2023-09-15,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2023-09-15,ing020,Capers,100.00,OK
2023-09-15,ing021,Arugula,94.12,OK
2023-09-15,ing023,"Cheddar Cheese",87.50,OK
2023-09-15,ing025,"Tandoori Chicken",50.00,"Order In-Transit"
2023-09-15,ing026,"Mint Yogurt",85.71,OK
2023-09-15,ing027,"Green Chilli",88.89,OK
2023-09-15,ing028,"Grilled Pineapple",46.15,"Order In-Transit"
2023-09-15,ing029,"Pulled Pork",60.00,"Re-Order Required"
2023-09-15,ing030,"Truffle Fries",69.23,OK
2023-09-15,ing031,Parmesan,100.00,OK
2023-09-15,ing035,"Garlic Knots",57.58,"Order In-Transit"
2023-09-15,ing036,Kale,65.00,OK
2023-09-15,ing037,Spinach,57.89,"Re-Order Required"
2023-09-15,ing038,Avocado,80.00,OK
2023-09-15,ing039,"Mixed Seeds",94.12,OK
2023-09-15,ing040,"Caramel Filling",81.25,OK
2023-09-15,ing041,"Chocolate Syrup",100.00,OK
2023-09-15,ing042,"Espresso Panna Base",84.62,OK
2023-09-15,ing043,"Vanilla Syrup",100.00,OK
2023-09-15,ing046,"Mango Sticky Rice Mix",90.00,OK
2023-09-15,ing047,"Cold Brew Coffee",54.67,"Order In-Transit"
2023-09-15,ing048,"Cold Brew Coffee 1.5L",54.17,"Re-Order Required"
2023-09-15,ing049,"Ginger Fizz 33cl",80.49,OK
2023-09-15,ing052,"Lime Mint Sparkle 1.5L",74.07,OK
2023-09-15,ing053,"Berry Kombucha 33cl",75.64,OK
2023-09-15,ing054,"Berry Kombucha 1.5L",78.85,OK
2023-09-16,ing001,"Flatbread Dough (8-pack)",18.42,"Order In-Transit"
2023-09-16,ing002,"Roasted Red Peppers",81.82,OK
2023-09-16,ing003,"Goat Cheese",60.00,"Re-Order Required"
2023-09-16,ing004,"Black Olives",77.78,OK
2023-09-16,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-16,ing006,"Spicy Chicken",83.33,OK
2023-09-16,ing007,Jalapenos,88.00,OK
2023-09-16,ing008,"Smoked Gouda",71.43,OK
2023-09-16,ing009,"Chipotle Sauce",80.00,OK
2023-09-16,ing010,"Wild Mushrooms",61.11,OK
2023-09-16,ing011,"Truffle Oil",62.50,OK
2023-09-16,ing012,Mozzarella,62.50,OK
2023-09-16,ing013,"Fresh Spinach",64.71,OK
2023-09-16,ing014,"Italian Sausage",76.92,OK
2023-09-16,ing015,"Roasted Garlic",68.42,OK
2023-09-16,ing016,"Red Onion",80.77,OK
2023-09-16,ing017,"Fresh Basil",90.00,OK
2023-09-16,ing018,"Smoked Salmon",-66.67,"Order In-Transit"
2023-09-16,ing019,"Dill Cream Cheese",85.71,OK
2023-09-16,ing020,Capers,100.00,OK
2023-09-16,ing021,Arugula,94.12,OK
2023-09-16,ing022,"BBQ Brisket",72.73,OK
2023-09-16,ing023,"Cheddar Cheese",81.25,OK
2023-09-16,ing024,"BBQ Sauce",94.44,OK
2023-09-16,ing025,"Tandoori Chicken",83.33,OK
2023-09-16,ing026,"Mint Yogurt",85.71,OK
2023-09-16,ing027,"Green Chilli",88.89,OK
2023-09-16,ing028,"Grilled Pineapple",76.92,OK
2023-09-16,ing029,"Pulled Pork",40.00,"Order In-Transit"
2023-09-16,ing030,"Truffle Fries",65.38,OK
2023-09-16,ing031,Parmesan,100.00,OK
2023-09-16,ing032,"Cauliflower Florets",72.73,OK
2023-09-16,ing033,"Buffalo Sauce",93.33,OK
2023-09-16,ing034,Ranch,71.43,OK
2023-09-16,ing036,Kale,65.00,OK
2023-09-16,ing037,Spinach,52.63,"Order In-Transit"
2023-09-16,ing038,Avocado,80.00,OK
2023-09-16,ing039,"Mixed Seeds",94.12,OK
2023-09-16,ing040,"Caramel Filling",75.00,OK
2023-09-16,ing041,"Chocolate Syrup",100.00,OK
2023-09-16,ing042,"Espresso Panna Base",84.62,OK
2023-09-16,ing043,"Vanilla Syrup",100.00,OK
2023-09-16,ing044,"Berry Mix",63.64,OK
2023-09-16,ing045,"Oat Crumble",72.22,OK
2023-09-16,ing047,"Cold Brew Coffee",50.67,"Order In-Transit"
2023-09-16,ing048,"Cold Brew Coffee 1.5L",41.67,"Order In-Transit"
2023-09-16,ing049,"Ginger Fizz 33cl",79.27,OK
2023-09-16,ing050,"Ginger Fizz 1.5L",76.36,OK
2023-09-16,ing052,"Lime Mint Sparkle 1.5L",51.85,"Re-Order Required"
2023-09-16,ing053,"Berry Kombucha 33cl",71.79,OK
2023-09-16,ing054,"Berry Kombucha 1.5L",75.00,OK
2023-09-17,ing001,"Flatbread Dough (8-pack)",73.68,OK
2023-09-17,ing002,"Roasted Red Peppers",81.82,OK
2023-09-17,ing003,"Goat Cheese",53.33,"Order In-Transit"
2023-09-17,ing004,"Black Olives",77.78,OK
2023-09-17,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-17,ing006,"Spicy Chicken",83.33,OK
2023-09-17,ing007,Jalapenos,84.00,OK
2023-09-17,ing008,"Smoked Gouda",71.43,OK
2023-09-17,ing009,"Chipotle Sauce",80.00,OK
2023-09-17,ing010,"Wild Mushrooms",50.00,"Order In-Transit"
2023-09-17,ing011,"Truffle Oil",50.00,"Order In-Transit"
2023-09-17,ing012,Mozzarella,58.33,"Re-Order Required"
2023-09-17,ing013,"Fresh Spinach",58.82,"Re-Order Required"
2023-09-17,ing014,"Italian Sausage",69.23,OK
2023-09-17,ing015,"Roasted Garlic",68.42,OK
2023-09-17,ing016,"Red Onion",76.92,OK
2023-09-17,ing017,"Fresh Basil",90.00,OK
2023-09-17,ing018,"Smoked Salmon",-22.22,"Re-Order Required"
2023-09-17,ing019,"Dill Cream Cheese",71.43,OK
2023-09-17,ing020,Capers,90.91,OK
2023-09-17,ing021,Arugula,88.24,OK
2023-09-17,ing022,"BBQ Brisket",63.64,OK
2023-09-17,ing023,"Cheddar Cheese",75.00,OK
2023-09-17,ing024,"BBQ Sauce",94.44,OK
2023-09-17,ing025,"Tandoori Chicken",75.00,OK
2023-09-17,ing026,"Mint Yogurt",85.71,OK
2023-09-17,ing027,"Green Chilli",88.89,OK
2023-09-17,ing028,"Grilled Pineapple",69.23,OK
2023-09-17,ing029,"Pulled Pork",30.00,"Order In-Transit"
2023-09-17,ing030,"Truffle Fries",65.38,OK
2023-09-17,ing031,Parmesan,100.00,OK
2023-09-17,ing032,"Cauliflower Florets",68.18,OK
2023-09-17,ing033,"Buffalo Sauce",93.33,OK
2023-09-17,ing034,Ranch,71.43,OK
2023-09-17,ing035,"Garlic Knots",90.91,OK
2023-09-17,ing036,Kale,65.00,OK
2023-09-17,ing037,Spinach,94.74,OK
2023-09-17,ing038,Avocado,80.00,OK
2023-09-17,ing039,"Mixed Seeds",94.12,OK
2023-09-17,ing040,"Caramel Filling",68.75,OK
2023-09-17,ing041,"Chocolate Syrup",100.00,OK
2023-09-17,ing042,"Espresso Panna Base",84.62,OK
2023-09-17,ing043,"Vanilla Syrup",100.00,OK
2023-09-17,ing044,"Berry Mix",63.64,OK
2023-09-17,ing045,"Oat Crumble",72.22,OK
2023-09-17,ing046,"Mango Sticky Rice Mix",90.00,OK
2023-09-17,ing047,"Cold Brew Coffee",49.33,"Order In-Transit"
2023-09-17,ing048,"Cold Brew Coffee 1.5L",37.50,"Order In-Transit"
2023-09-17,ing050,"Ginger Fizz 1.5L",50.91,"Re-Order Required"
2023-09-17,ing052,"Lime Mint Sparkle 1.5L",46.30,"Order In-Transit"
2023-09-18,ing001,"Flatbread Dough (8-pack)",57.89,"Re-Order Required"
2023-09-18,ing002,"Roasted Red Peppers",81.82,OK
2023-09-18,ing003,"Goat Cheese",86.67,OK
2023-09-18,ing004,"Black Olives",74.07,OK
2023-09-18,ing005,"Sun-Dried Tomatoes",94.44,OK
2023-09-18,ing006,"Spicy Chicken",75.00,OK
2023-09-18,ing007,Jalapenos,76.00,OK
2023-09-18,ing008,"Smoked Gouda",64.29,OK
2023-09-18,ing009,"Chipotle Sauce",75.00,OK
2023-09-18,ing010,"Wild Mushrooms",44.44,"Order In-Transit"
2023-09-18,ing011,"Truffle Oil",75.00,OK
2023-09-18,ing012,Mozzarella,54.17,"Order In-Transit"
2023-09-18,ing013,"Fresh Spinach",58.82,"Order In-Transit"
2023-09-18,ing014,"Italian Sausage",61.54,OK
2023-09-18,ing015,"Roasted Garlic",68.42,OK
2023-09-18,ing016,"Red Onion",73.08,OK
2023-09-18,ing017,"Fresh Basil",90.00,OK
2023-09-18,ing018,"Smoked Salmon",-44.44,"Order In-Transit"
2023-09-18,ing019,"Dill Cream Cheese",64.29,OK
2023-09-18,ing020,Capers,90.91,OK
2023-09-18,ing021,Arugula,88.24,OK
2023-09-18,ing022,"BBQ Brisket",45.45,"Order In-Transit"
2023-09-18,ing023,"Cheddar Cheese",68.75,OK
2023-09-18,ing024,"BBQ Sauce",88.89,OK
2023-09-18,ing025,"Tandoori Chicken",75.00,OK
2023-09-18,ing026,"Mint Yogurt",85.71,OK
2023-09-18,ing027,"Green Chilli",88.89,OK
2023-09-18,ing028,"Grilled Pineapple",61.54,OK
2023-09-18,ing029,"Pulled Pork",60.00,"Re-Order Required"
2023-09-18,ing030,"Truffle Fries",61.54,OK
2023-09-18,ing031,Parmesan,100.00,OK
2023-09-18,ing032,"Cauliflower Florets",63.64,OK
2023-09-18,ing033,"Buffalo Sauce",93.33,OK
2023-09-18,ing034,Ranch,71.43,OK
2023-09-18,ing035,"Garlic Knots",90.91,OK
2023-09-18,ing036,Kale,65.00,OK
2023-09-18,ing037,Spinach,89.47,OK
2023-09-18,ing038,Avocado,80.00,OK
2023-09-18,ing039,"Mixed Seeds",94.12,OK
2023-09-18,ing040,"Caramel Filling",62.50,OK
2023-09-18,ing041,"Chocolate Syrup",100.00,OK
2023-09-18,ing042,"Espresso Panna Base",76.92,OK
2023-09-18,ing043,"Vanilla Syrup",100.00,OK
2023-09-18,ing044,"Berry Mix",63.64,OK
2023-09-18,ing045,"Oat Crumble",72.22,OK
2023-09-18,ing046,"Mango Sticky Rice Mix",85.00,OK
2023-09-18,ing047,"Cold Brew Coffee",84.00,OK
